# lattice spacing
10 0.212816 0.0593888
20 0.185761 0.0516969
30 0.174474 0.0510335
40 0.16376 0.0508
50 0.161365 0.0480054
60 0.154623 0.0455866
70 0.155022 0.0386582
80 0.141545 0.0417502
90 0.121426 0.0500343
100 0.122268 0.0468671
110 0.109254 0.0534662
120 0.11889 0.0483403
130 0.123452 0.0450092
140 0.118282 0.0456483
150 0.0920397 0.061893
160 0.0928179 0.0588935
170 0.0972581 0.0556761
180 0.111786 0.0449079
190 0.101595 0.0493341
200 0.108494 0.0455629
