0 1
1 0.763773
2 0.584138
3 0.447761
4 0.342795
5 0.26353
6 0.203252
7 0.157865
8 0.124286
9 0.0967239
10 0.0762624
11 0.0633065
12 0.0479112
13 0.0388529
14 0.0332063
15 0.0280633
16 0.0242651
17 0.0226477
18 0.022066
19 0.0206988
20 0.0218415
21 0.0203181
22 0.0180994
23 0.0169974
24 0.0160557
25 0.0170812
26 0.0176804
27 0.0163877
28 0.0132344
29 0.0121378
30 0.0102398
31 0.00774859
32 0.00482966
33 0.00328675
34 0.00367596
35 0.00554872
36 0.0061525
37 0.005961
38 0.00710759
39 0.00752608
40 0.00806124
41 0.00433269
42 0.00118143
43 -0.00194927
44 -0.00383129
45 -0.00468502
46 -0.00525586
47 -0.00435504
48 -0.00709432
49 -0.00842863
50 -0.0090917
51 -0.00690163
52 -0.00553205
53 -0.00404825
54 -0.00204669
55 -0.000533726
56 0.00137418
57 0.00235019
58 0.0040663
59 0.00391766
60 0.00252907
61 -0.00017243
62 -0.00145935
63 -0.00251604
64 -0.00422576
65 -0.00574099
66 -0.00884629
67 -0.0108175
68 -0.0121497
69 -0.0116772
70 -0.00982015
71 -0.00847573
72 -0.00601264
73 -0.00270868
74 -0.00141177
75 0.000108777
76 0.00226012
77 0.00350006
78 0.00469129
79 0.00377332
80 0.00463451
81 0.00560664
82 0.0055651
83 0.00661193
84 0.0089724
85 0.00845822
86 0.00884288
87 0.00809029
88 0.00653662
89 0.00535741
90 0.00602011
91 0.0080619
92 0.00938067
93 0.0108967
94 0.0136217
95 0.0154953
96 0.0168231
97 0.0134293
98 0.0126046
99 0.010258
100 0.0103838
