0 1
1 0.591116
2 0.350659
3 0.208265
4 0.124283
5 0.0739851
6 0.0450385
7 0.0296772
8 0.0186835
9 0.00865935
10 0.00365925
11 -9.14466e-06
12 -0.000653785
13 -0.00278808
14 -0.00158318
15 -0.00212613
16 -0.00146702
17 -0.00331928
18 -0.00469127
19 -0.00753902
20 -0.00758034
21 -0.00424445
22 -0.000488371
23 0.00156148
24 0.00534372
25 0.00758937
26 -0.000378635
27 -0.00467113
28 -0.0040916
29 -0.00575407
30 -0.00478318
31 -0.00430945
32 -0.00130896
33 0.000786383
34 -0.00090943
35 -0.00171624
36 -0.00136215
37 -0.00106275
38 0.00374069
39 0.00327697
40 0.00469133
41 0.00308615
42 0.00234103
43 6.13502e-05
44 -0.00028088
45 -0.000589252
46 -0.0014529
47 -0.00327859
48 -0.000392352
49 0.00282199
50 0.00218586
51 0.00113544
52 0.00334666
53 0.00586659
54 0.00840828
55 0.00321487
56 -0.00454177
57 -0.00733975
58 -0.00847096
59 -0.0126329
60 -0.00839341
61 -0.00652552
62 -0.0056661
63 -0.00596232
64 -0.00439777
65 -0.00352029
66 -0.00151946
67 -0.0024334
68 -0.00202022
69 -0.00244174
70 -0.00128072
71 -0.00101326
72 0.00165646
73 0.000418339
74 0.00063266
75 0.00401178
76 0.00464954
77 0.00533643
78 0.00549096
79 0.00449338
80 0.00300333
81 0.00129571
82 0.000657952
83 -0.000581843
84 -0.00278727
85 -0.0036666
86 -0.00194787
87 -0.00221388
88 0.00165651
89 0.00249423
90 0.0014463
91 0.000547233
92 -0.00301548
93 -0.00492486
94 -0.0038477
95 -0.00219802
96 -0.00329318
97 -0.0046162
98 -0.00208683
99 -0.00137002
100 -0.000121022
