1000 2.01684 0.0435792
2000 2.12 0.0312596
3000 1.99259 0.0248666
4000 1.96635 0.0215454
5000 1.98806 0.0193443
6000 2.02039 0.0178442
7000 2.02695 0.0162991
8000 2.00236 0.0153633
9000 2.06174 0.0145637
10000 2.05481 0.0136749
11000 2.02599 0.0128641
12000 1.99895 0.0122375
13000 2.01131 0.0117694
14000 2.01128 0.0112646
15000 2.00508 0.0109705
16000 2.02054 0.0106705
17000 2.02364 0.0103379
18000 2.01075 0.00999585
19000 1.99532 0.0097257
20000 2.001 0.00966637
21000 1.99644 0.0096479
22000 2.0019 0.00942702
23000 2.01034 0.00925506
24000 1.98994 0.00902199
25000 1.99393 0.00888819
26000 1.99288 0.00868124
27000 1.99884 0.00847947
28000 1.98347 0.00831791
29000 1.98923 0.00822442
30000 1.98304 0.00803665
31000 1.99944 0.00798036
32000 2.00235 0.0078786
33000 2.00239 0.00774573
34000 2.00013 0.00758597
35000 1.99652 0.00745656
36000 1.99498 0.0073222
37000 1.99444 0.00723175
38000 1.99346 0.00713288
39000 1.99676 0.00707326
40000 1.99251 0.00698499
41000 1.99689 0.00694215
42000 2.00261 0.00690027
43000 1.9996 0.00680279
44000 2.00238 0.00671311
45000 2.00727 0.00665569
46000 2.00116 0.00655514
47000 2.00082 0.00646322
48000 1.99811 0.00640754
49000 1.99029 0.00633583
50000 1.99331 0.00627791
51000 1.99387 0.00621032
52000 1.9966 0.00615426
53000 1.99999 0.00610601
54000 1.99907 0.00603533
55000 1.99679 0.00597747
56000 1.99487 0.00592045
57000 1.9972 0.00586274
58000 1.99406 0.00580709
59000 1.99236 0.0057563
60000 1.99462 0.00571043
61000 1.99024 0.00565482
62000 1.98856 0.00559564
63000 1.98497 0.00554479
64000 1.98195 0.00550203
65000 1.98419 0.00546011
66000 1.97969 0.00540187
67000 1.97846 0.00534696
68000 1.97935 0.00530261
69000 1.98136 0.00526413
70000 1.97901 0.00521006
71000 1.98322 0.00517571
72000 1.98892 0.00517828
73000 1.98819 0.00514553
74000 1.98711 0.00510169
75000 1.99053 0.00508207
76000 1.99289 0.0050504
77000 1.99256 0.00502166
78000 1.99206 0.00499268
79000 1.99214 0.0049561
80000 1.9911 0.0049539
81000 1.99344 0.00492083
82000 1.99448 0.00488663
83000 1.99515 0.00485575
84000 1.98879 0.00482317
85000 1.9873 0.00478852
86000 1.98886 0.00476443
87000 1.98886 0.00474524
88000 1.98692 0.00472367
89000 1.99075 0.00469323
90000 1.99272 0.00467741
91000 1.9882 0.00464243
92000 1.98725 0.00461145
93000 1.98348 0.00459127
94000 1.9826 0.00456095
95000 1.98269 0.00453381
96000 1.98158 0.00450667
97000 1.9822 0.00448623
98000 1.98478 0.00447267
99000 1.98468 0.00444405
100000 1.98424 0.00441599
