-0.643209 -0.200645
-1.21897 -1.07677
-1.21897 -1.07677
-1.21897 -1.07677
-1.21897 -1.07677
-1.53113 -0.781466
-1.53113 -0.781466
-1.47584 -0.769752
-1.47584 -0.769752
-1.03598 -0.494682
-1.21186 0.137179
-1.05454 -0.806717
-0.788928 -1.19928
0.118755 -1.04638
-0.528829 -0.454162
-0.528829 -0.454162
-0.528829 -0.454162
-0.528829 -0.454162
0.352968 0.316688
0.352968 0.316688
0.352968 0.316688
-0.326302 0.508831
-0.320655 -0.0334091
0.465425 -0.667966
0.767412 -0.950107
0.988779 -0.7916
0.424836 0.106483
0.424836 0.106483
0.81596 0.936776
0.81596 0.936776
0.81596 0.936776
0.81596 0.936776
0.81596 0.936776
1.0311 0.637198
0.191316 -0.360393
-0.111176 -0.136616
-0.111176 -0.136616
-0.439578 -0.0690496
-0.216559 -0.61036
-0.216559 -0.61036
-0.138289 -0.429247
-0.492215 -0.00990319
-0.0861924 -0.167592
-0.462461 -1.11014
-0.462461 -1.11014
-0.462461 -1.11014
-0.462461 -1.11014
-0.137451 -1.00851
-0.137451 -1.00851
0.630045 -0.13857
0.362214 -0.190361
0.647021 0.403923
1.39316 0.404229
1.51498 1.02827
1.51498 1.02827
1.7914 0.36708
1.37011 -0.326696
1.37011 -0.326696
1.37011 -0.326696
0.428986 -1.29686
0.428986 -1.29686
0.428986 -1.29686
0.949106 -0.503906
1.47188 -0.589137
1.47188 -0.589137
1.47188 -0.589137
1.5255 0.378675
1.20209 0.887308
1.6033 0.966449
1.05377 1.10447
1.05377 1.10447
1.29086 0.221039
0.989637 0.857726
1.15042 1.01719
1.39725 0.759541
1.56103 0.362552
1.56103 0.362552
1.56103 0.362552
0.735819 1.09698
0.36618 0.281876
0.481951 0.836447
-0.154862 0.628103
-0.154862 0.628103
-0.410267 0.279326
-0.410267 0.279326
-0.549086 0.341159
-0.549086 0.341159
0.287387 -0.195894
0.104045 -0.558159
-0.0199714 -0.290063
-0.0199714 -0.290063
0.00750303 -0.54301
0.00750303 -0.54301
-0.186917 -0.393946
-0.186917 -0.393946
0.0947355 -0.637155
-0.411389 -0.515443
-0.048668 -0.557259
-0.483882 0.217584
0.0173955 -0.131589
0.0173955 -0.131589
0.31602 0.620044
0.31602 0.620044
1.04031 0.275442
1.04031 0.275442
0.881212 -0.115067
0.881212 -0.115067
0.341815 -0.64898
0.341815 -0.64898
0.341815 -0.64898
0.341815 -0.64898
0.341815 -0.64898
0.341815 -0.64898
0.194624 -0.705004
0.194624 -0.705004
0.150599 -0.586559
0.150599 -0.586559
0.150599 -0.586559
-0.423277 -0.623358
-0.386236 -0.53483
-0.386236 -0.53483
-0.386236 -0.53483
-1.36401 0.344293
-0.754421 0.0762234
0.0979164 0.764742
0.520846 0.409236
0.520846 0.409236
0.520846 0.409236
0.156841 -0.217945
0.573245 0.191917
0.30221 0.900565
0.30221 0.900565
-0.580631 -0.0838662
-0.580631 -0.0838662
-0.238499 0.393625
-0.534344 0.294046
-0.349721 -0.202522
-0.349721 -0.202522
-0.349721 -0.202522
-0.196784 0.23977
0.00595224 -0.588973
0.00595224 -0.588973
-0.444317 -0.104216
-0.351454 0.638198
